Grupo ocupación;Fecha corte;DISPONIBLE;OCUPADA
OCUPACIÓN HOSPITALIZACIÓN;17/06/2022 6:00:00 a.m.;10;243
OCUPACIÓN HOSPITALIZACIÓN;21/06/2022 3:00:00 a.m.;9;244
OCUPACIÓN HOSPITALIZACIÓN;22/06/2022 3:00:00 a.m.;5;248
OCUPACIÓN HOSPITALIZACIÓN;22/06/2022 6:00:00 a.m.;5;248
OCUPACIÓN HOSPITALIZACIÓN;23/06/2022 3:00:00 a.m.;7;246
OCUPACIÓN HOSPITALIZACIÓN;23/06/2022 6:00:00 a.m.;6;247
OCUPACIÓN HOSPITALIZACIÓN;24/06/2022 3:00:00 a.m.;21;232
OCUPACIÓN HOSPITALIZACIÓN;24/06/2022 6:00:00 a.m.;22;231
OCUPACIÓN HOSPITALIZACIÓN;25/06/2022 3:00:00 a.m.;30;221
OCUPACIÓN HOSPITALIZACIÓN;25/06/2022 6:00:00 a.m.;30;221
OCUPACIÓN HOSPITALIZACIÓN;26/06/2022 3:00:00 a.m.;19;232
OCUPACIÓN HOSPITALIZACIÓN;26/06/2022 6:00:00 a.m.;16;235
OCUPACIÓN HOSPITALIZACIÓN;27/06/2022 3:00:00 a.m.;34;219
OCUPACIÓN HOSPITALIZACIÓN;27/06/2022 6:00:00 a.m.;32;221
OCUPACIÓN HOSPITALIZACIÓN;28/06/2022 3:00:00 a.m.;11;246
OCUPACIÓN HOSPITALIZACIÓN;28/06/2022 6:00:00 a.m.;11;246
OCUPACIÓN HOSPITALIZACIÓN;29/06/2022 3:00:00 a.m.;11;246
OCUPACIÓN HOSPITALIZACIÓN;29/06/2022 6:00:00 a.m.;9;248
OCUPACIÓN HOSPITALIZACIÓN;30/06/2022 3:00:00 a.m.;6;251
OCUPACIÓN HOSPITALIZACIÓN;30/06/2022 6:00:00 a.m.;4;253
OCUPACIÓN HOSPITALIZACIÓN;1/07/2022 3:00:00 a.m.;13;244
OCUPACIÓN HOSPITALIZACIÓN;1/07/2022 6:00:00 a.m.;9;248
OCUPACIÓN HOSPITALIZACIÓN;2/07/2022 3:00:00 a.m.;15;242
OCUPACIÓN HOSPITALIZACIÓN;2/07/2022 6:00:00 a.m.;12;245
OCUPACIÓN HOSPITALIZACIÓN;3/07/2022 3:00:00 a.m.;24;233
OCUPACIÓN HOSPITALIZACIÓN;3/07/2022 6:00:00 a.m.;22;235
OCUPACIÓN HOSPITALIZACIÓN;4/07/2022 3:00:00 a.m.;32;225
OCUPACIÓN HOSPITALIZACIÓN;4/07/2022 6:00:00 a.m.;30;227
OCUPACIÓN HOSPITALIZACIÓN;5/07/2022 3:00:00 a.m.;12;245
OCUPACIÓN HOSPITALIZACIÓN;5/07/2022 6:00:00 a.m.;6;251
OCUPACIÓN HOSPITALIZACIÓN;6/07/2022 3:00:00 a.m.;8;249
OCUPACIÓN HOSPITALIZACIÓN;6/07/2022 6:00:00 a.m.;7;250
OCUPACIÓN HOSPITALIZACIÓN;7/07/2022 3:00:00 a.m.;8;249
OCUPACIÓN HOSPITALIZACIÓN;7/07/2022 6:00:00 a.m.;7;250
OCUPACIÓN HOSPITALIZACIÓN;8/07/2022 3:00:00 a.m.;18;239
OCUPACIÓN HOSPITALIZACIÓN;8/07/2022 6:00:00 a.m.;14;243
OCUPACIÓN HOSPITALIZACIÓN;9/07/2022 3:00:00 a.m.;37;220
OCUPACIÓN HOSPITALIZACIÓN;9/07/2022 6:00:00 a.m.;37;220
OCUPACIÓN HOSPITALIZACIÓN;10/07/2022 3:00:00 a.m.;28;229
OCUPACIÓN HOSPITALIZACIÓN;10/07/2022 6:00:00 a.m.;25;232
OCUPACIÓN HOSPITALIZACIÓN;11/07/2022 3:00:00 a.m.;33;224
OCUPACIÓN HOSPITALIZACIÓN;11/07/2022 6:00:00 a.m.;31;226
OCUPACIÓN HOSPITALIZACIÓN;12/07/2022 3:00:00 a.m.;22;235
OCUPACIÓN HOSPITALIZACIÓN;12/07/2022 6:00:00 a.m.;22;235
OCUPACIÓN HOSPITALIZACIÓN;13/07/2022 3:00:00 a.m.;14;240
OCUPACIÓN HOSPITALIZACIÓN;13/07/2022 6:00:00 a.m.;8;246
OCUPACIÓN HOSPITALIZACIÓN;14/07/2022 3:00:00 a.m.;11;239
OCUPACIÓN HOSPITALIZACIÓN;14/07/2022 6:00:00 a.m.;8;242
OCUPACIÓN HOSPITALIZACIÓN;15/07/2022 3:00:00 a.m.;13;238
OCUPACIÓN HOSPITALIZACIÓN;15/07/2022 6:00:00 a.m.;11;240
OCUPACIÓN HOSPITALIZACIÓN;16/07/2022 3:00:00 a.m.;19;230
OCUPACIÓN HOSPITALIZACIÓN;16/07/2022 6:00:00 a.m.;15;234
OCUPACIÓN HOSPITALIZACIÓN;17/07/2022 3:00:00 a.m.;32;217
OCUPACIÓN HOSPITALIZACIÓN;17/07/2022 6:00:00 a.m.;30;219
OCUPACIÓN HOSPITALIZACIÓN;18/07/2022 3:00:00 a.m.;13;231
OCUPACIÓN HOSPITALIZACIÓN;18/07/2022 6:00:00 a.m.;11;233
OCUPACIÓN HOSPITALIZACIÓN;19/07/2022 3:00:00 a.m.;17;228
OCUPACIÓN HOSPITALIZACIÓN;19/07/2022 6:00:00 a.m.;15;230
OCUPACIÓN HOSPITALIZACIÓN;20/07/2022 3:00:00 a.m.;12;233
OCUPACIÓN HOSPITALIZACIÓN;20/07/2022 6:00:00 a.m.;10;235
OCUPACIÓN HOSPITALIZACIÓN;22/07/2022 6:00:00 a.m.;13;232
OCUPACIÓN HOSPITALIZACIÓN;23/07/2022 6:00:00 a.m.;13;231
OCUPACIÓN HOSPITALIZACIÓN;24/07/2022 6:00:00 a.m.;21;223
OCUPACIÓN HOSPITALIZACIÓN;25/07/2022 6:00:00 a.m.;8;236
OCUPACIÓN HOSPITALIZACIÓN;26/07/2022 6:00:00 a.m.;5;240
OCUPACIÓN HOSPITALIZACIÓN;27/07/2022 6:00:00 a.m.;10;235
OCUPACIÓN HOSPITALIZACIÓN;28/07/2022 6:00:00 a.m.;11;232
OCUPACIÓN HOSPITALIZACIÓN;29/07/2022 3:00:00 a.m.;20;224
OCUPACIÓN HOSPITALIZACIÓN;31/07/2022 6:00:00 a.m.;22;220
OCUPACIÓN HOSPITALIZACIÓN;1/08/2022 6:00:00 a.m.;14;230
OCUPACIÓN HOSPITALIZACIÓN;2/08/2022 6:00:00 a.m.;9;233
OCUPACIÓN HOSPITALIZACIÓN;3/08/2022 3:00:00 a.m.;14;229
OCUPACIÓN HOSPITALIZACIÓN;4/08/2022 3:00:00 a.m.;10;233
OCUPACIÓN HOSPITALIZACIÓN;5/08/2022 3:00:00 a.m.;18;226
OCUPACIÓN HOSPITALIZACIÓN;6/08/2022 3:00:00 a.m.;18;226
OCUPACIÓN HOSPITALIZACIÓN;6/08/2022 6:00:00 a.m.;16;228
OCUPACIÓN HOSPITALIZACIÓN;7/08/2022 3:00:00 a.m.;16;228
OCUPACIÓN HOSPITALIZACIÓN;7/08/2022 6:00:00 a.m.;17;227
OCUPACIÓN HOSPITALIZACIÓN;8/08/2022 3:00:00 a.m.;10;233
OCUPACIÓN HOSPITALIZACIÓN;9/08/2022 6:00:00 a.m.;4;240
OCUPACIÓN HOSPITALIZACIÓN;10/08/2022 3:00:00 a.m.;12;232
OCUPACIÓN HOSPITALIZACIÓN;11/08/2022 3:00:00 a.m.;12;232
OCUPACIÓN HOSPITALIZACIÓN;12/08/2022 3:00:00 a.m.;14;230
OCUPACIÓN HOSPITALIZACIÓN;13/08/2022 3:00:00 a.m.;17;224
OCUPACIÓN HOSPITALIZACIÓN;13/08/2022 6:00:00 a.m.;17;224
OCUPACIÓN HOSPITALIZACIÓN;14/08/2022 3:00:00 a.m.;21;221
OCUPACIÓN HOSPITALIZACIÓN;14/08/2022 6:00:00 a.m.;20;222
OCUPACIÓN HOSPITALIZACIÓN;15/08/2022 3:00:00 a.m.;30;213
OCUPACIÓN HOSPITALIZACIÓN;16/08/2022 3:00:00 a.m.;15;229
OCUPACIÓN HOSPITALIZACIÓN;17/08/2022 3:00:00 a.m.;14;230
OCUPACIÓN HOSPITALIZACIÓN;18/08/2022 3:00:00 a.m.;14;227
OCUPACIÓN HOSPITALIZACIÓN;19/08/2022 3:00:00 a.m.;17;226
OCUPACIÓN HOSPITALIZACIÓN;20/08/2022 3:00:00 a.m.;23;221
OCUPACIÓN HOSPITALIZACIÓN;21/08/2022 6:00:00 a.m.;35;209
OCUPACIÓN HOSPITALIZACIÓN;22/08/2022 3:00:00 a.m.;16;226
OCUPACIÓN HOSPITALIZACIÓN;26/08/2022 3:00:00 a.m.;20;221
OCUPACIÓN HOSPITALIZACIÓN;28/08/2022 3:00:00 a.m.;22;220
OCUPACIÓN HOSPITALIZACIÓN;28/08/2022 6:00:00 a.m.;21;221
OCUPACIÓN HOSPITALIZACIÓN;29/08/2022 6:00:00 a.m.;11;230
OCUPACIÓN HOSPITALIZACIÓN;30/08/2022 3:00:00 a.m.;9;233
OCUPACIÓN HOSPITALIZACIÓN;30/08/2022 6:00:00 a.m.;9;233
OCUPACIÓN HOSPITALIZACIÓN;31/08/2022 3:00:00 a.m.;17;227
OCUPACIÓN HOSPITALIZACIÓN;1/09/2022 6:00:00 a.m.;15;229
OCUPACIÓN HOSPITALIZACIÓN;2/09/2022 3:00:00 a.m.;44;195
OCUPACIÓN HOSPITALIZACIÓN;3/09/2022 3:00:00 a.m.;47;194
OCUPACIÓN HOSPITALIZACIÓN;4/09/2022 3:00:00 a.m.;45;195
OCUPACIÓN HOSPITALIZACIÓN;4/09/2022 6:00:00 a.m.;44;196
OCUPACIÓN HOSPITALIZACIÓN;5/09/2022 3:00:00 a.m.;22;214
OCUPACIÓN HOSPITALIZACIÓN;6/09/2022 6:00:00 a.m.;4;238
OCUPACIÓN HOSPITALIZACIÓN;7/09/2022 3:00:00 a.m.;9;235
OCUPACIÓN HOSPITALIZACIÓN;9/09/2022 3:00:00 a.m.;13;231
OCUPACIÓN HOSPITALIZACIÓN;10/09/2022 3:00:00 a.m.;18;226
OCUPACIÓN HOSPITALIZACIÓN;10/09/2022 6:00:00 a.m.;16;228
OCUPACIÓN HOSPITALIZACIÓN;11/09/2022 6:00:00 a.m.;25;219
OCUPACIÓN HOSPITALIZACIÓN;12/09/2022 3:00:00 a.m.;21;224
OCUPACIÓN HOSPITALIZACIÓN;15/09/2022 3:00:00 a.m.;14;230
OCUPACIÓN HOSPITALIZACIÓN;15/09/2022 6:00:00 a.m.;11;233
OCUPACIÓN HOSPITALIZACIÓN;16/09/2022 3:00:00 a.m.;18;226
OCUPACIÓN HOSPITALIZACIÓN;16/09/2022 6:00:00 a.m.;16;228
OCUPACIÓN HOSPITALIZACIÓN;17/09/2022 3:00:00 a.m.;35;209
OCUPACIÓN HOSPITALIZACIÓN;18/09/2022 3:00:00 a.m.;26;218
OCUPACIÓN HOSPITALIZACIÓN;18/09/2022 6:00:00 a.m.;22;222
OCUPACIÓN HOSPITALIZACIÓN;19/09/2022 3:00:00 a.m.;16;228
OCUPACIÓN HOSPITALIZACIÓN;19/09/2022 6:00:00 a.m.;19;225
OCUPACIÓN HOSPITALIZACIÓN;20/09/2022 3:00:00 a.m.;7;237
OCUPACIÓN HOSPITALIZACIÓN;20/09/2022 6:00:00 a.m.;6;238
OCUPACIÓN HOSPITALIZACIÓN;21/09/2022 3:00:00 a.m.;12;233
OCUPACIÓN HOSPITALIZACIÓN;21/09/2022 6:00:00 a.m.;11;234
OCUPACIÓN HOSPITALIZACIÓN;22/09/2022 3:00:00 a.m.;9;236
OCUPACIÓN HOSPITALIZACIÓN;23/09/2022 3:00:00 a.m.;25;220
OCUPACIÓN HOSPITALIZACIÓN;23/09/2022 6:00:00 a.m.;23;222
OCUPACIÓN HOSPITALIZACIÓN;24/09/2022 3:00:00 a.m.;22;225
OCUPACIÓN HOSPITALIZACIÓN;25/09/2022 3:00:00 a.m.;29;217
OCUPACIÓN HOSPITALIZACIÓN;26/09/2022 3:00:00 a.m.;9;240
OCUPACIÓN HOSPITALIZACIÓN;26/09/2022 6:00:00 a.m.;10;239
OCUPACIÓN HOSPITALIZACIÓN;27/09/2022 3:00:00 a.m.;11;239
OCUPACIÓN HOSPITALIZACIÓN;27/09/2022 6:00:00 a.m.;5;245
OCUPACIÓN HOSPITALIZACIÓN;28/09/2022 3:00:00 a.m.;8;241
OCUPACIÓN HOSPITALIZACIÓN;28/09/2022 6:00:00 a.m.;7;242
OCUPACIÓN HOSPITALIZACIÓN;29/09/2022 3:00:00 a.m.;15;234
OCUPACIÓN HOSPITALIZACIÓN;29/09/2022 6:00:00 a.m.;13;235
OCUPACIÓN HOSPITALIZACIÓN;30/09/2022 3:00:00 a.m.;16;233
OCUPACIÓN HOSPITALIZACIÓN;30/09/2022 6:00:00 a.m.;14;235
OCUPACIÓN HOSPITALIZACIÓN;1/10/2022 3:00:00 a.m.;11;239
OCUPACIÓN HOSPITALIZACIÓN;1/10/2022 6:00:00 a.m.;11;239
OCUPACIÓN HOSPITALIZACIÓN;2/10/2022 3:00:00 a.m.;19;231
OCUPACIÓN HOSPITALIZACIÓN;2/10/2022 6:00:00 a.m.;19;231
OCUPACIÓN HOSPITALIZACIÓN;3/10/2022 3:00:00 a.m.;10;240
OCUPACIÓN HOSPITALIZACIÓN;3/10/2022 6:00:00 a.m.;10;240
OCUPACIÓN HOSPITALIZACIÓN;4/10/2022 3:00:00 a.m.;11;238
OCUPACIÓN HOSPITALIZACIÓN;4/10/2022 6:00:00 a.m.;11;238
OCUPACIÓN HOSPITALIZACIÓN;5/10/2022 3:00:00 a.m.;7;241
OCUPACIÓN HOSPITALIZACIÓN;5/10/2022 6:00:00 a.m.;4;244
OCUPACIÓN HOSPITALIZACIÓN;6/10/2022 3:00:00 a.m.;4;244
OCUPACIÓN HOSPITALIZACIÓN;7/10/2022 3:00:00 a.m.;18;230
OCUPACIÓN HOSPITALIZACIÓN;7/10/2022 6:00:00 a.m.;14;234
OCUPACIÓN HOSPITALIZACIÓN;10/10/2022 3:00:00 a.m.;17;231
OCUPACIÓN HOSPITALIZACIÓN;10/10/2022 6:00:00 a.m.;18;230
OCUPACIÓN HOSPITALIZACIÓN;11/10/2022 3:00:00 a.m.;15;235
OCUPACIÓN HOSPITALIZACIÓN;11/10/2022 6:00:00 a.m.;14;236
OCUPACIÓN HOSPITALIZACIÓN;12/10/2022 3:00:00 a.m.;14;235
OCUPACIÓN HOSPITALIZACIÓN;12/10/2022 6:00:00 a.m.;12;237
OCUPACIÓN HOSPITALIZACIÓN;13/10/2022 3:00:00 a.m.;11;238
OCUPACIÓN HOSPITALIZACIÓN;13/10/2022 6:00:00 a.m.;14;235
OCUPACIÓN HOSPITALIZACIÓN;14/10/2022 3:00:00 a.m.;9;240
OCUPACIÓN HOSPITALIZACIÓN;14/10/2022 6:00:00 a.m.;9;240
OCUPACIÓN HOSPITALIZACIÓN;15/10/2022 3:00:00 a.m.;17;230
OCUPACIÓN HOSPITALIZACIÓN;15/10/2022 6:00:00 a.m.;15;232
OCUPACIÓN HOSPITALIZACIÓN;16/10/2022 3:00:00 a.m.;21;226
OCUPACIÓN HOSPITALIZACIÓN;16/10/2022 6:00:00 a.m.;19;228
OCUPACIÓN HOSPITALIZACIÓN;17/10/2022 3:00:00 a.m.;27;219
OCUPACIÓN HOSPITALIZACIÓN;17/10/2022 6:00:00 a.m.;27;219
OCUPACIÓN HOSPITALIZACIÓN;18/10/2022 3:00:00 a.m.;21;226
OCUPACIÓN HOSPITALIZACIÓN;18/10/2022 6:00:00 a.m.;18;229
OCUPACIÓN HOSPITALIZACIÓN;19/10/2022 3:00:00 a.m.;14;229
OCUPACIÓN HOSPITALIZACIÓN;19/10/2022 6:00:00 a.m.;12;231
OCUPACIÓN HOSPITALIZACIÓN;20/10/2022 3:00:00 a.m.;7;233
OCUPACIÓN HOSPITALIZACIÓN;20/10/2022 6:00:00 a.m.;5;235
OCUPACIÓN HOSPITALIZACIÓN;21/10/2022 3:00:00 a.m.;20;222
OCUPACIÓN HOSPITALIZACIÓN;21/10/2022 6:00:00 a.m.;14;228
OCUPACIÓN HOSPITALIZACIÓN;22/10/2022 3:00:00 a.m.;19;222
OCUPACIÓN HOSPITALIZACIÓN;23/10/2022 3:00:00 a.m.;25;216
OCUPACIÓN HOSPITALIZACIÓN;23/10/2022 6:00:00 a.m.;24;217
OCUPACIÓN HOSPITALIZACIÓN;24/10/2022 3:00:00 a.m.;18;225
OCUPACIÓN HOSPITALIZACIÓN;24/10/2022 6:00:00 a.m.;17;226
OCUPACIÓN HOSPITALIZACIÓN;25/10/2022 3:00:00 a.m.;12;231
OCUPACIÓN HOSPITALIZACIÓN;25/10/2022 6:00:00 a.m.;10;233
OCUPACIÓN HOSPITALIZACIÓN;26/10/2022 3:00:00 a.m.;26;218
OCUPACIÓN HOSPITALIZACIÓN;26/10/2022 6:00:00 a.m.;22;222
OCUPACIÓN HOSPITALIZACIÓN;27/10/2022 3:00:00 a.m.;33;211
OCUPACIÓN HOSPITALIZACIÓN;27/10/2022 6:00:00 a.m.;31;213
OCUPACIÓN HOSPITALIZACIÓN;28/10/2022 3:00:00 a.m.;47;196
OCUPACIÓN HOSPITALIZACIÓN;28/10/2022 6:00:00 a.m.;42;201
OCUPACIÓN HOSPITALIZACIÓN;29/10/2022 6:00:00 a.m.;30;212
OCUPACIÓN HOSPITALIZACIÓN;2/11/2022 3:00:00 a.m.;15;228
OCUPACIÓN HOSPITALIZACIÓN;2/11/2022 6:00:00 a.m.;14;229
OCUPACIÓN HOSPITALIZACIÓN;3/11/2022 3:00:00 a.m.;20;223
OCUPACIÓN HOSPITALIZACIÓN;3/11/2022 6:00:00 a.m.;18;225
OCUPACIÓN HOSPITALIZACIÓN;4/11/2022 3:00:00 a.m.;36;208
OCUPACIÓN HOSPITALIZACIÓN;4/11/2022 6:00:00 a.m.;32;212
OCUPACIÓN HOSPITALIZACIÓN;5/11/2022 3:00:00 a.m.;49;195
OCUPACIÓN HOSPITALIZACIÓN;5/11/2022 6:00:00 a.m.;41;203
OCUPACIÓN HOSPITALIZACIÓN;6/11/2022 3:00:00 a.m.;66;178
OCUPACIÓN HOSPITALIZACIÓN;6/11/2022 6:00:00 a.m.;65;179
OCUPACIÓN HOSPITALIZACIÓN;7/11/2022 3:00:00 a.m.;53;189
OCUPACIÓN HOSPITALIZACIÓN;7/11/2022 6:00:00 a.m.;51;191
OCUPACIÓN HOSPITALIZACIÓN;8/11/2022 3:00:00 a.m.;38;209
OCUPACIÓN HOSPITALIZACIÓN;8/11/2022 6:00:00 a.m.;32;215
OCUPACIÓN HOSPITALIZACIÓN;9/11/2022 3:00:00 a.m.;31;218
OCUPACIÓN HOSPITALIZACIÓN;9/11/2022 6:00:00 a.m.;29;220
OCUPACIÓN HOSPITALIZACIÓN;10/11/2022 3:00:00 a.m.;21;228
OCUPACIÓN HOSPITALIZACIÓN;10/11/2022 6:00:00 a.m.;22;227
OCUPACIÓN HOSPITALIZACIÓN;11/11/2022 3:00:00 a.m.;24;224
OCUPACIÓN HOSPITALIZACIÓN;11/11/2022 6:00:00 a.m.;23;225
OCUPACIÓN HOSPITALIZACIÓN;12/11/2022 3:00:00 a.m.;31;217
OCUPACIÓN HOSPITALIZACIÓN;12/11/2022 6:00:00 a.m.;31;217
OCUPACIÓN HOSPITALIZACIÓN;13/11/2022 3:00:00 a.m.;46;202
OCUPACIÓN HOSPITALIZACIÓN;13/11/2022 6:00:00 a.m.;45;203
OCUPACIÓN HOSPITALIZACIÓN;14/11/2022 3:00:00 a.m.;31;216
OCUPACIÓN HOSPITALIZACIÓN;14/11/2022 6:00:00 a.m.;30;217
OCUPACIÓN HOSPITALIZACIÓN;15/11/2022 3:00:00 a.m.;12;237
OCUPACIÓN HOSPITALIZACIÓN;15/11/2022 6:00:00 a.m.;12;237
OCUPACIÓN HOSPITALIZACIÓN;16/11/2022 3:00:00 a.m.;6;243
OCUPACIÓN HOSPITALIZACIÓN;16/11/2022 6:00:00 a.m.;6;243
OCUPACIÓN HOSPITALIZACIÓN;17/11/2022 3:00:00 a.m.;13;234
OCUPACIÓN HOSPITALIZACIÓN;17/11/2022 6:00:00 a.m.;11;236
OCUPACIÓN HOSPITALIZACIÓN;18/11/2022 3:00:00 a.m.;8;232
OCUPACIÓN HOSPITALIZACIÓN;18/11/2022 6:00:00 a.m.;7;233
OCUPACIÓN HOSPITALIZACIÓN;19/11/2022 3:00:00 a.m.;13;227
OCUPACIÓN HOSPITALIZACIÓN;19/11/2022 6:00:00 a.m.;14;226
OCUPACIÓN HOSPITALIZACIÓN;20/11/2022 3:00:00 a.m.;17;224
OCUPACIÓN HOSPITALIZACIÓN;20/11/2022 6:00:00 a.m.;17;224
OCUPACIÓN HOSPITALIZACIÓN;21/11/2022 3:00:00 a.m.;10;237
OCUPACIÓN HOSPITALIZACIÓN;21/11/2022 6:00:00 a.m.;7;240
OCUPACIÓN HOSPITALIZACIÓN;22/11/2022 3:00:00 a.m.;9;239
OCUPACIÓN HOSPITALIZACIÓN;22/11/2022 6:00:00 a.m.;10;238
OCUPACIÓN HOSPITALIZACIÓN;23/11/2022 3:00:00 a.m.;11;239
OCUPACIÓN HOSPITALIZACIÓN;23/11/2022 6:00:00 a.m.;11;239
OCUPACIÓN HOSPITALIZACIÓN;24/11/2022 3:00:00 a.m.;3;244
OCUPACIÓN HOSPITALIZACIÓN;24/11/2022 6:00:00 a.m.;3;244
OCUPACIÓN HOSPITALIZACIÓN;25/11/2022 3:00:00 a.m.;21;227
OCUPACIÓN HOSPITALIZACIÓN;26/11/2022 3:00:00 a.m.;19;229
OCUPACIÓN HOSPITALIZACIÓN;26/11/2022 6:00:00 a.m.;16;232
OCUPACIÓN HOSPITALIZACIÓN;27/11/2022 3:00:00 a.m.;23;225
OCUPACIÓN HOSPITALIZACIÓN;27/11/2022 6:00:00 a.m.;17;231
OCUPACIÓN HOSPITALIZACIÓN;28/11/2022 3:00:00 a.m.;9;238
OCUPACIÓN HOSPITALIZACIÓN;28/11/2022 6:00:00 a.m.;7;240
OCUPACIÓN HOSPITALIZACIÓN;29/11/2022 3:00:00 a.m.;9;233
OCUPACIÓN HOSPITALIZACIÓN;29/11/2022 6:00:00 a.m.;9;233
OCUPACIÓN HOSPITALIZACIÓN;30/11/2022 3:00:00 a.m.;11;231
OCUPACIÓN HOSPITALIZACIÓN;30/11/2022 6:00:00 a.m.;8;235
OCUPACIÓN HOSPITALIZACIÓN;1/12/2022 3:00:00 a.m.;12;230
OCUPACIÓN HOSPITALIZACIÓN;1/12/2022 6:00:00 a.m.;11;231
OCUPACIÓN HOSPITALIZACIÓN;2/12/2022 3:00:00 a.m.;18;224
OCUPACIÓN HOSPITALIZACIÓN;2/12/2022 6:00:00 a.m.;16;226
OCUPACIÓN HOSPITALIZACIÓN;3/12/2022 3:00:00 a.m.;23;219
OCUPACIÓN HOSPITALIZACIÓN;3/12/2022 6:00:00 a.m.;21;221
OCUPACIÓN HOSPITALIZACIÓN;4/12/2022 3:00:00 a.m.;26;215
OCUPACIÓN HOSPITALIZACIÓN;4/12/2022 6:00:00 a.m.;21;220
OCUPACIÓN HOSPITALIZACIÓN;5/12/2022 3:00:00 a.m.;36;208
OCUPACIÓN HOSPITALIZACIÓN;5/12/2022 6:00:00 a.m.;31;211
OCUPACIÓN HOSPITALIZACIÓN;6/12/2022 3:00:00 a.m.;13;229
OCUPACIÓN HOSPITALIZACIÓN;6/12/2022 6:00:00 a.m.;10;232
OCUPACIÓN HOSPITALIZACIÓN;7/12/2022 3:00:00 a.m.;23;220
OCUPACIÓN HOSPITALIZACIÓN;7/12/2022 6:00:00 a.m.;17;226
OCUPACIÓN HOSPITALIZACIÓN;8/12/2022 3:00:00 a.m.;18;224
OCUPACIÓN HOSPITALIZACIÓN;8/12/2022 6:00:00 a.m.;16;226
OCUPACIÓN HOSPITALIZACIÓN;9/12/2022 3:00:00 a.m.;25;218
OCUPACIÓN HOSPITALIZACIÓN;9/12/2022 6:00:00 a.m.;17;225
OCUPACIÓN HOSPITALIZACIÓN;10/12/2022 3:00:00 a.m.;36;206
OCUPACIÓN HOSPITALIZACIÓN;10/12/2022 6:00:00 a.m.;35;207
OCUPACIÓN HOSPITALIZACIÓN;11/12/2022 3:00:00 a.m.;40;202
OCUPACIÓN HOSPITALIZACIÓN;11/12/2022 6:00:00 a.m.;34;208
OCUPACIÓN HOSPITALIZACIÓN;12/12/2022 3:00:00 a.m.;13;230
OCUPACIÓN HOSPITALIZACIÓN;12/12/2022 6:00:00 a.m.;11;232
OCUPACIÓN HOSPITALIZACIÓN;13/12/2022 3:00:00 a.m.;10;233
OCUPACIÓN HOSPITALIZACIÓN;13/12/2022 6:00:00 a.m.;6;237
OCUPACIÓN HOSPITALIZACIÓN;14/12/2022 3:00:00 a.m.;9;234
OCUPACIÓN HOSPITALIZACIÓN;14/12/2022 6:00:00 a.m.;6;237
OCUPACIÓN HOSPITALIZACIÓN;15/12/2022 3:00:00 a.m.;18;226
OCUPACIÓN HOSPITALIZACIÓN;15/12/2022 6:00:00 a.m.;14;230
OCUPACIÓN HOSPITALIZACIÓN;16/12/2022 3:00:00 a.m.;15;230
OCUPACIÓN HOSPITALIZACIÓN;16/12/2022 6:00:00 a.m.;12;233
OCUPACIÓN HOSPITALIZACIÓN;17/12/2022 3:00:00 a.m.;34;211
OCUPACIÓN HOSPITALIZACIÓN;17/12/2022 6:00:00 a.m.;29;216
OCUPACIÓN HOSPITALIZACIÓN;18/12/2022 3:00:00 a.m.;29;215
OCUPACIÓN HOSPITALIZACIÓN;18/12/2022 6:00:00 a.m.;23;221
OCUPACIÓN HOSPITALIZACIÓN;19/12/2022 3:00:00 a.m.;24;221
OCUPACIÓN HOSPITALIZACIÓN;19/12/2022 6:00:00 a.m.;21;224
OCUPACIÓN HOSPITALIZACIÓN;20/12/2022 3:00:00 a.m.;19;224
OCUPACIÓN HOSPITALIZACIÓN;20/12/2022 6:00:00 a.m.;17;226
OCUPACIÓN HOSPITALIZACIÓN;21/12/2022 3:00:00 a.m.;19;230
OCUPACIÓN HOSPITALIZACIÓN;21/12/2022 6:00:00 a.m.;15;233
OCUPACIÓN HOSPITALIZACIÓN;22/12/2022 3:00:00 a.m.;35;214
OCUPACIÓN HOSPITALIZACIÓN;22/12/2022 6:00:00 a.m.;32;217
OCUPACIÓN HOSPITALIZACIÓN;23/12/2022 3:00:00 a.m.;55;192
OCUPACIÓN HOSPITALIZACIÓN;23/12/2022 6:00:00 a.m.;53;194
OCUPACIÓN HOSPITALIZACIÓN;24/12/2022 3:00:00 a.m.;75;172
OCUPACIÓN HOSPITALIZACIÓN;24/12/2022 6:00:00 a.m.;72;175
OCUPACIÓN HOSPITALIZACIÓN;25/12/2022 3:00:00 a.m.;70;177
OCUPACIÓN HOSPITALIZACIÓN;25/12/2022 6:00:00 a.m.;64;183
OCUPACIÓN HOSPITALIZACIÓN;26/12/2022 3:00:00 a.m.;61;188
OCUPACIÓN HOSPITALIZACIÓN;26/12/2022 6:00:00 a.m.;53;196
OCUPACIÓN HOSPITALIZACIÓN;27/12/2022 3:00:00 a.m.;55;194
OCUPACIÓN HOSPITALIZACIÓN;27/12/2022 6:00:00 a.m.;51;198
OCUPACIÓN HOSPITALIZACIÓN;28/12/2022 3:00:00 a.m.;75;174
OCUPACIÓN HOSPITALIZACIÓN;28/12/2022 6:00:00 a.m.;67;182
OCUPACIÓN HOSPITALIZACIÓN;29/12/2022 3:00:00 a.m.;69;174
OCUPACIÓN HOSPITALIZACIÓN;29/12/2022 6:00:00 a.m.;65;178
OCUPACIÓN HOSPITALIZACIÓN;30/12/2022 3:00:00 a.m.;75;168
